,qlearner Return Against random,Order
14002,2.0,0
14003,5.0,0
14004,3.0,0
14005,0.0,0
14006,0.0,0
14007,5.0,0
14008,4.0,0
14009,6.0,0
14010,0.0,0
14011,-2.0,0
14012,4.0,0
14013,0.0,0
14014,3.0,0
14015,4.0,0
14016,2.0,0
14017,3.0,0
14018,3.0,0
14019,2.0,0
14020,0.0,0
14021,0.0,0
14022,4.0,0
14023,2.0,0
14024,-2.0,0
14025,2.0,0
14026,-2.0,0
14027,2.0,0
14028,2.0,0
14029,6.0,0
14030,4.0,0
14031,2.0,0
14032,3.0,0
14033,4.0,0
14034,2.0,0
14035,-2.0,0
14036,4.0,0
14037,0.0,0
14038,-2.0,0
14039,6.0,0
14040,4.0,0
14041,0.0,0
14042,4.0,0
14043,2.0,0
14044,-2.0,0
14045,4.0,0
14046,1.0,0
14047,4.0,0
14048,4.0,0
14049,4.0,0
14050,4.0,0
14051,0.0,0
14052,3.0,0
14053,1.0,0
14054,0.0,0
14055,2.0,0
14056,0.0,0
14057,4.0,0
14058,4.0,0
14059,6.0,0
14060,2.0,0
14061,-2.0,0
14062,0.0,0
14063,2.0,0
14064,0.0,0
14065,3.0,0
14066,2.0,0
14067,4.0,0
14068,3.0,0
14069,7.0,0
14070,1.0,0
14071,-2.0,0
14072,-2.0,0
14073,-2.0,0
14074,2.0,0
14075,3.0,0
14076,4.0,0
14077,2.0,0
14078,0.0,0
14079,2.0,0
14080,2.0,0
14081,0.0,0
14082,2.0,0
14083,0.0,0
14084,2.0,0
14085,5.0,0
14086,0.0,0
14087,2.0,0
14088,4.0,0
14089,1.0,0
14090,0.0,0
14091,0.0,0
14092,0.0,0
14093,2.0,0
14094,0.0,0
14095,0.0,0
14096,3.0,0
14097,1.0,0
14098,6.0,0
14099,4.0,0
14100,4.0,0
14101,2.0,0
14102,0.0,0
14103,4.0,0
14104,4.0,0
14105,-2.0,0
14106,2.0,0
14107,4.0,0
14108,4.0,0
14109,4.0,0
14110,7.0,0
14111,1.0,0
14112,1.0,0
14113,2.0,0
14114,6.0,0
14115,2.0,0
14116,-2.0,0
14117,4.0,0
14118,-2.0,0
14119,2.0,0
14120,6.0,0
14121,3.0,0
14122,4.0,0
14123,2.0,0
14124,4.0,0
14125,4.0,0
14126,0.0,0
14127,6.0,0
14128,1.0,0
14129,4.0,0
14130,0.0,0
14131,4.0,0
14132,1.0,0
14133,1.0,0
14134,5.0,0
14135,2.0,0
14136,4.0,0
14137,0.0,0
14138,2.0,0
14139,4.0,0
14140,6.0,0
14141,4.0,0
14142,2.0,0
14143,0.0,0
14144,2.0,0
14145,1.0,0
14146,0.0,0
14147,7.0,0
14148,3.0,0
14149,7.0,0
14150,2.0,0
14151,0.0,0
14152,6.0,0
14153,0.0,0
14154,3.0,0
14155,4.0,0
14156,6.0,0
14157,2.0,0
14158,4.0,0
14159,0.0,0
14160,2.0,0
14161,1.0,0
14162,1.0,0
14163,0.0,0
14164,5.0,0
14165,0.0,0
14166,6.0,0
14167,3.0,0
14168,0.0,0
14169,3.0,0
14170,2.0,0
14171,2.0,0
14172,0.0,0
14173,2.0,0
14174,1.0,0
14175,5.0,0
14176,0.0,0
14177,2.0,0
14178,2.0,0
14179,0.0,0
14180,2.0,0
14181,0.0,0
14182,1.0,0
14183,4.0,0
14184,4.0,0
14185,3.0,0
14186,4.0,0
14187,2.0,0
14188,2.0,0
14189,0.0,0
14190,2.0,0
14191,0.0,0
14192,4.0,0
14193,6.0,0
14194,1.0,0
14195,2.0,0
14196,2.0,0
14197,2.0,0
14198,2.0,0
14199,0.0,0
14200,0.0,0
14201,2.0,0
14202,2.0,0
14203,4.0,0
14204,0.0,0
14205,0.0,0
14206,2.0,0
14207,5.0,0
14208,7.0,0
14209,0.0,0
14210,1.0,0
14211,0.0,0
14212,2.0,0
14213,4.0,0
14214,0.0,0
14215,-2.0,0
14216,5.0,0
14217,0.0,0
14218,6.0,0
14219,2.0,0
14220,2.0,0
14221,4.0,0
14222,-2.0,0
14223,4.0,0
14224,3.0,0
14225,2.0,0
14226,1.0,0
14227,6.0,0
14228,3.0,0
14229,2.0,0
14230,6.0,0
14231,1.0,0
14232,2.0,0
14233,2.0,0
14234,2.0,0
14235,4.0,0
14236,4.0,0
14237,4.0,0
14238,2.0,0
14239,4.0,0
14240,0.0,0
14241,2.0,0
14242,1.0,0
14243,4.0,0
14244,4.0,0
14245,2.0,0
14246,2.0,0
14247,0.0,0
14248,4.0,0
14249,0.0,0
14250,2.0,0
14251,4.0,0
14252,6.0,0
14253,4.0,0
14254,4.0,0
14255,0.0,0
14256,3.0,0
14257,0.0,0
14258,0.0,0
14259,2.0,0
14260,2.0,0
14261,2.0,0
14262,0.0,0
14263,0.0,0
14264,2.0,0
14265,2.0,0
14266,0.0,0
14267,0.0,0
14268,3.0,0
14269,-2.0,0
14270,0.0,0
14271,4.0,0
14272,2.0,0
14273,6.0,0
14274,6.0,0
14275,6.0,0
14276,6.0,0
14277,3.0,0
14278,2.0,0
14279,6.0,0
14280,0.0,0
14281,4.0,0
14282,4.0,0
14283,0.0,0
14284,4.0,0
14285,4.0,0
14286,0.0,0
14287,4.0,0
14288,2.0,0
14289,4.0,0
14290,2.0,0
14291,4.0,0
14292,4.0,0
14293,2.0,0
14294,2.0,0
14295,0.0,0
14296,3.0,0
14297,1.0,0
14298,2.0,0
14299,4.0,0
14300,2.0,0
14301,4.0,0
14302,2.0,0
14303,7.0,0
14304,3.0,0
14305,3.0,0
14306,4.0,0
14307,0.0,0
14308,0.0,0
14309,4.0,0
14310,1.0,0
14311,2.0,0
14312,4.0,0
14313,0.0,0
14314,1.0,0
14315,4.0,0
14316,0.0,0
14317,1.0,0
14318,2.0,0
14319,2.0,0
14320,1.0,0
14321,4.0,0
14322,4.0,0
14323,0.0,0
14324,-2.0,0
14325,-2.0,0
14326,2.0,0
14327,0.0,0
14328,7.0,0
14329,1.0,0
14330,0.0,0
14331,2.0,0
14332,1.0,0
14333,3.0,0
14334,4.0,0
14335,4.0,0
14336,0.0,0
14337,4.0,0
14338,7.0,0
14339,5.0,0
14340,2.0,0
14341,2.0,0
14342,3.0,0
14343,3.0,0
14344,2.0,0
14345,7.0,0
14346,4.0,0
14347,1.0,0
14348,4.0,0
14349,4.0,0
14350,4.0,0
14351,0.0,0
14352,4.0,0
14353,0.0,0
14354,3.0,0
14355,0.0,0
14356,4.0,0
14357,5.0,0
14358,2.0,0
14359,1.0,0
14360,0.0,0
14361,4.0,0
14362,4.0,0
14363,0.0,0
14364,-2.0,0
14365,4.0,0
14366,0.0,0
14367,2.0,0
14368,3.0,0
14369,0.0,0
14370,2.0,0
14371,0.0,0
14372,2.0,0
14373,4.0,0
14374,0.0,0
14375,0.0,0
14376,2.0,0
14377,3.0,0
14378,0.0,0
14379,2.0,0
14380,1.0,0
14381,0.0,0
14382,2.0,0
14383,4.0,0
14384,1.0,0
14385,0.0,0
14386,2.0,0
14387,6.0,0
14388,2.0,0
14389,4.0,0
14390,2.0,0
14391,2.0,0
14392,4.0,0
14393,2.0,0
14394,2.0,0
14395,3.0,0
14396,5.0,0
14397,6.0,0
14398,0.0,0
14399,2.0,0
14400,2.0,0
14401,2.0,0
14402,0.0,0
14403,4.0,0
14404,0.0,0
14405,0.0,0
14406,2.0,0
14407,6.0,0
14408,2.0,0
14409,2.0,0
14410,2.0,0
14411,3.0,0
14412,1.0,0
14413,2.0,0
14414,3.0,0
14415,4.0,0
14416,2.0,0
14417,0.0,0
14418,2.0,0
14419,2.0,0
14420,2.0,0
14421,4.0,0
14422,2.0,0
14423,0.0,0
14424,3.0,0
14425,2.0,0
14426,2.0,0
14427,1.0,0
14428,0.0,0
14429,5.0,0
14430,2.0,0
14431,2.0,0
14432,4.0,0
14433,0.0,0
14434,6.0,0
14435,0.0,0
14436,2.0,0
14437,0.0,0
14438,4.0,0
14439,6.0,0
14440,4.0,0
14441,0.0,0
14442,1.0,0
14443,4.0,0
14444,4.0,0
14445,6.0,0
14446,3.0,0
14447,4.0,0
14448,7.0,0
14449,2.0,0
14450,0.0,0
14451,0.0,0
14452,2.0,0
14453,3.0,0
14454,-2.0,0
14455,4.0,0
14456,7.0,0
14457,2.0,0
14458,4.0,0
14459,0.0,0
14460,6.0,0
14461,4.0,0
14462,2.0,0
14463,4.0,0
14464,1.0,0
14465,4.0,0
14466,6.0,0
14467,0.0,0
14468,0.0,0
14469,0.0,0
14470,0.0,0
14471,0.0,0
14472,0.0,0
14473,-2.0,0
14474,2.0,0
14475,0.0,0
14476,6.0,0
14477,4.0,0
14478,2.0,0
14479,3.0,0
14480,5.0,0
14481,2.0,0
14482,6.0,0
14483,4.0,0
14484,2.0,0
14485,3.0,0
14486,5.0,0
14487,4.0,0
14488,2.0,0
14489,2.0,0
14490,0.0,0
14491,3.0,0
14492,4.0,0
14493,1.0,0
14494,2.0,0
14495,2.0,0
14496,4.0,0
14497,2.0,0
14498,0.0,0
14499,2.0,0
14500,0.0,0
14501,-2.0,0
14502,3.0,0
14503,0.0,0
14504,7.0,0
14505,-2.0,0
14506,1.0,0
14507,2.0,0
14508,2.0,0
14509,4.0,0
14510,4.0,0
14511,1.0,0
14512,2.0,0
14513,4.0,0
14514,3.0,0
14515,2.0,0
14516,-2.0,0
14517,4.0,0
14518,5.0,0
14519,2.0,0
14520,2.0,0
14521,0.0,0
14522,2.0,0
14523,1.0,0
14524,0.0,0
14525,3.0,0
14526,2.0,0
14527,2.0,0
14528,2.0,0
14529,1.0,0
14530,4.0,0
14531,2.0,0
14532,1.0,0
14533,4.0,0
14534,2.0,0
14535,2.0,0
14536,1.0,0
14537,4.0,0
14538,4.0,0
14539,2.0,0
14540,3.0,0
14541,4.0,0
14542,2.0,0
14543,4.0,0
14544,0.0,0
14545,2.0,0
14546,4.0,0
14547,6.0,0
14548,1.0,0
14549,2.0,0
14550,4.0,0
14551,0.0,0
14552,5.0,0
14553,4.0,0
14554,6.0,0
14555,0.0,0
14556,6.0,0
14557,2.0,0
14558,0.0,0
14559,3.0,0
14560,1.0,0
14561,-2.0,0
14562,0.0,0
14563,4.0,0
14564,2.0,0
14565,2.0,0
14566,4.0,0
14567,2.0,0
14568,4.0,0
14569,4.0,0
14570,1.0,0
14571,2.0,0
14572,6.0,0
14573,4.0,0
14574,1.0,0
14575,0.0,0
14576,2.0,0
14577,4.0,0
14578,4.0,0
14579,-2.0,0
14580,2.0,0
14581,5.0,0
14582,0.0,0
14583,1.0,0
14584,3.0,0
14585,0.0,0
14586,2.0,0
14587,2.0,0
14588,7.0,0
14589,2.0,0
14590,0.0,0
14591,4.0,0
14592,7.0,0
14593,2.0,0
14594,4.0,0
14595,3.0,0
14596,3.0,0
14597,0.0,0
14598,4.0,0
14599,5.0,0
14600,0.0,0
14601,0.0,0
14602,2.0,0
14603,0.0,0
14604,0.0,0
14605,4.0,0
14606,0.0,0
14607,0.0,0
14608,-2.0,0
14609,7.0,0
14610,2.0,0
14611,4.0,0
14612,1.0,0
14613,0.0,0
14614,1.0,0
14615,1.0,0
14616,0.0,0
14617,0.0,0
14618,4.0,0
14619,0.0,0
14620,3.0,0
14621,1.0,0
14622,6.0,0
14623,2.0,0
14624,0.0,0
14625,4.0,0
14626,1.0,0
14627,2.0,0
14628,0.0,0
14629,1.0,0
14630,4.0,0
14631,1.0,0
14632,0.0,0
14633,3.0,0
14634,4.0,0
14635,2.0,0
14636,4.0,0
14637,7.0,0
14638,0.0,0
14639,3.0,0
14640,4.0,0
14641,2.0,0
14642,2.0,0
14643,2.0,0
14644,1.0,0
14645,2.0,0
14646,6.0,0
14647,3.0,0
14648,3.0,0
14649,2.0,0
14650,2.0,0
14651,4.0,0
14652,4.0,0
14653,1.0,0
14654,6.0,0
14655,4.0,0
14656,1.0,0
14657,4.0,0
14658,2.0,0
14659,3.0,0
14660,0.0,0
14661,1.0,0
14662,0.0,0
14663,0.0,0
14664,0.0,0
14665,0.0,0
14666,2.0,0
14667,4.0,0
14668,2.0,0
14669,4.0,0
14670,2.0,0
14671,4.0,0
14672,4.0,0
14673,2.0,0
14674,3.0,0
14675,2.0,0
14676,1.0,0
14677,2.0,0
14678,1.0,0
14679,4.0,0
14680,4.0,0
14681,4.0,0
14682,2.0,0
14683,2.0,0
14684,0.0,0
14685,6.0,0
14686,1.0,0
14687,7.0,0
14688,0.0,0
14689,2.0,0
14690,2.0,0
14691,2.0,0
14692,6.0,0
14693,2.0,0
14694,4.0,0
14695,2.0,0
14696,4.0,0
14697,6.0,0
14698,2.0,0
14699,2.0,0
14700,4.0,0
14701,3.0,0
14702,2.0,0
14703,0.0,0
14704,2.0,0
14705,1.0,0
14706,2.0,0
14707,2.0,0
14708,1.0,0
14709,4.0,0
14710,4.0,0
14711,0.0,0
14712,1.0,0
14713,4.0,0
14714,3.0,0
14715,4.0,0
14716,4.0,0
14717,2.0,0
14718,4.0,0
14719,2.0,0
14720,0.0,0
14721,2.0,0
14722,4.0,0
14723,2.0,0
14724,7.0,0
14725,6.0,0
14726,4.0,0
14727,2.0,0
14728,4.0,0
14729,5.0,0
14730,4.0,0
14731,5.0,0
14732,2.0,0
14733,4.0,0
14734,6.0,0
14735,3.0,0
14736,7.0,0
14737,2.0,0
14738,2.0,0
14739,4.0,0
14740,1.0,0
14741,3.0,0
14742,2.0,0
14743,2.0,0
14744,2.0,0
14745,4.0,0
14746,0.0,0
14747,2.0,0
14748,4.0,0
14749,0.0,0
14750,1.0,0
14751,0.0,0
14752,5.0,0
14753,0.0,0
14754,4.0,0
14755,4.0,0
14756,6.0,0
14757,3.0,0
14758,2.0,0
14759,2.0,0
14760,0.0,0
14761,2.0,0
14762,4.0,0
14763,4.0,0
14764,0.0,0
14765,2.0,0
14766,6.0,0
14767,3.0,0
14768,2.0,0
14769,0.0,0
14770,7.0,0
14771,4.0,0
14772,0.0,0
14773,4.0,0
14774,2.0,0
14775,6.0,0
14776,0.0,0
14777,-2.0,0
14778,2.0,0
14779,-2.0,0
14780,-2.0,0
14781,0.0,0
14782,2.0,0
14783,0.0,0
14784,2.0,0
14785,2.0,0
14786,4.0,0
14787,0.0,0
14788,4.0,0
14789,1.0,0
14790,3.0,0
14791,4.0,0
14792,0.0,0
14793,2.0,0
14794,1.0,0
14795,2.0,0
14796,7.0,0
14797,0.0,0
14798,2.0,0
14799,2.0,0
14800,3.0,0
14801,4.0,0
14802,3.0,0
14803,1.0,0
14804,1.0,0
14805,2.0,0
14806,2.0,0
14807,2.0,0
14808,0.0,0
14809,2.0,0
14810,2.0,0
14811,4.0,0
14812,4.0,0
14813,6.0,0
14814,5.0,0
14815,0.0,0
14816,4.0,0
14817,2.0,0
14818,2.0,0
14819,3.0,0
14820,5.0,0
14821,2.0,0
14822,0.0,0
14823,4.0,0
14824,7.0,0
14825,3.0,0
14826,0.0,0
14827,0.0,0
14828,1.0,0
14829,0.0,0
14830,4.0,0
14831,0.0,0
14832,4.0,0
14833,2.0,0
14834,4.0,0
14835,6.0,0
14836,2.0,0
14837,1.0,0
14838,2.0,0
14839,2.0,0
14840,4.0,0
14841,2.0,0
14842,6.0,0
14843,0.0,0
14844,4.0,0
14845,-2.0,0
14846,0.0,0
14847,4.0,0
14848,6.0,0
14849,4.0,0
14850,0.0,0
14851,7.0,0
14852,3.0,0
14853,2.0,0
14854,4.0,0
14855,3.0,0
14856,3.0,0
14857,2.0,0
14858,0.0,0
14859,1.0,0
14860,0.0,0
14861,7.0,0
14862,2.0,0
14863,3.0,0
14864,4.0,0
14865,0.0,0
14866,2.0,0
14867,4.0,0
14868,0.0,0
14869,2.0,0
14870,-2.0,0
14871,2.0,0
14872,0.0,0
14873,0.0,0
14874,3.0,0
14875,2.0,0
14876,3.0,0
14877,4.0,0
14878,1.0,0
14879,1.0,0
14880,1.0,0
14881,3.0,0
14882,3.0,0
14883,4.0,0
14884,2.0,0
14885,2.0,0
14886,1.0,0
14887,1.0,0
14888,3.0,0
14889,6.0,0
14890,2.0,0
14891,2.0,0
14892,6.0,0
14893,3.0,0
14894,1.0,0
14895,4.0,0
14896,1.0,0
14897,-2.0,0
14898,4.0,0
14899,2.0,0
14900,4.0,0
14901,2.0,0
14902,7.0,0
14903,4.0,0
14904,2.0,0
14905,4.0,0
14906,0.0,0
14907,2.0,0
14908,3.0,0
14909,6.0,0
14910,2.0,0
14911,2.0,0
14912,0.0,0
14913,1.0,0
14914,0.0,0
14915,2.0,0
14916,6.0,0
14917,4.0,0
14918,0.0,0
14919,4.0,0
14920,0.0,0
14921,1.0,0
14922,4.0,0
14923,3.0,0
14924,2.0,0
14925,0.0,0
14926,6.0,0
14927,0.0,0
14928,4.0,0
14929,-2.0,0
14930,4.0,0
14931,0.0,0
14932,2.0,0
14933,0.0,0
14934,-2.0,0
14935,4.0,0
14936,-2.0,0
14937,6.0,0
14938,4.0,0
14939,2.0,0
14940,2.0,0
14941,6.0,0
14942,6.0,0
14943,2.0,0
14944,0.0,0
14945,2.0,0
14946,2.0,0
14947,2.0,0
14948,0.0,0
14949,0.0,0
14950,0.0,0
14951,4.0,0
14952,0.0,0
14953,4.0,0
14954,2.0,0
14955,3.0,0
14956,6.0,0
14957,4.0,0
14958,2.0,0
14959,4.0,0
14960,3.0,0
14961,5.0,0
14962,0.0,0
14963,2.0,0
14964,4.0,0
14965,3.0,0
14966,0.0,0
14967,2.0,0
14968,4.0,0
14969,0.0,0
14970,0.0,0
14971,2.0,0
14972,4.0,0
14973,1.0,0
14974,2.0,0
14975,1.0,0
14976,2.0,0
14977,2.0,0
14978,4.0,0
14979,2.0,0
14980,4.0,0
14981,1.0,0
14982,0.0,0
14983,1.0,0
14984,4.0,0
14985,3.0,0
14986,5.0,0
14987,1.0,0
14988,2.0,0
14989,0.0,0
14990,6.0,0
14991,2.0,0
14992,0.0,0
14993,6.0,0
14994,4.0,0
14995,0.0,0
14996,3.0,0
14997,6.0,0
14998,2.0,0
14999,2.0,0
15000,0.0,1
15001,4.0,1
15002,-3.0,1
15003,-4.0,1
15004,-1.0,1
15005,-1.0,1
15006,4.0,1
15007,-2.0,1
15008,-4.0,1
15009,0.0,1
15010,-4.0,1
15011,0.0,1
15012,2.0,1
15013,-2.0,1
15014,-3.0,1
15015,-6.0,1
15016,0.0,1
15017,-2.0,1
15018,-4.0,1
15019,-5.0,1
15020,0.0,1
15021,-2.0,1
15022,0.0,1
15023,2.0,1
15024,0.0,1
15025,2.0,1
15026,4.0,1
15027,-5.0,1
15028,2.0,1
15029,0.0,1
15030,4.0,1
15031,-1.0,1
15032,0.0,1
15033,-2.0,1
15034,-2.0,1
15035,0.0,1
15036,-1.0,1
15037,-2.0,1
15038,-1.0,1
15039,-2.0,1
15040,0.0,1
15041,2.0,1
15042,4.0,1
15043,-7.0,1
15044,-6.0,1
15045,-4.0,1
15046,-2.0,1
15047,0.0,1
15048,-2.0,1
15049,-2.0,1
15050,-2.0,1
15051,-4.0,1
15052,-1.0,1
15053,-4.0,1
15054,0.0,1
15055,-4.0,1
15056,-2.0,1
15057,-2.0,1
15058,2.0,1
15059,4.0,1
15060,2.0,1
15061,-2.0,1
15062,-1.0,1
15063,0.0,1
15064,-2.0,1
15065,0.0,1
15066,-1.0,1
15067,0.0,1
15068,0.0,1
15069,0.0,1
15070,-5.0,1
15071,-2.0,1
15072,-2.0,1
15073,0.0,1
15074,0.0,1
15075,0.0,1
15076,-1.0,1
15077,2.0,1
15078,-2.0,1
15079,0.0,1
15080,-1.0,1
15081,-4.0,1
15082,-3.0,1
15083,0.0,1
15084,-2.0,1
15085,0.0,1
15086,-2.0,1
15087,-1.0,1
15088,-2.0,1
15089,-2.0,1
15090,-1.0,1
15091,-4.0,1
15092,-2.0,1
15093,0.0,1
15094,-4.0,1
15095,0.0,1
15096,0.0,1
15097,4.0,1
15098,0.0,1
15099,2.0,1
15100,0.0,1
15101,0.0,1
15102,2.0,1
15103,-2.0,1
15104,-3.0,1
15105,0.0,1
15106,2.0,1
15107,-1.0,1
15108,-2.0,1
15109,-1.0,1
15110,-3.0,1
15111,0.0,1
15112,-2.0,1
15113,-3.0,1
15114,-2.0,1
15115,0.0,1
15116,-2.0,1
15117,-1.0,1
15118,-3.0,1
15119,2.0,1
15120,-2.0,1
15121,-2.0,1
15122,-4.0,1
15123,-2.0,1
15124,-3.0,1
15125,-4.0,1
15126,-1.0,1
15127,-6.0,1
15128,-2.0,1
15129,-3.0,1
15130,-2.0,1
15131,2.0,1
15132,-1.0,1
15133,-1.0,1
15134,2.0,1
15135,-4.0,1
15136,0.0,1
15137,-2.0,1
15138,-1.0,1
15139,-7.0,1
15140,-2.0,1
15141,-5.0,1
15142,-4.0,1
15143,0.0,1
15144,2.0,1
15145,0.0,1
15146,-1.0,1
15147,-1.0,1
15148,0.0,1
15149,4.0,1
15150,0.0,1
15151,0.0,1
15152,-1.0,1
15153,-3.0,1
15154,0.0,1
15155,-6.0,1
15156,-4.0,1
15157,0.0,1
15158,-1.0,1
15159,-4.0,1
15160,-1.0,1
15161,0.0,1
15162,-1.0,1
15163,-4.0,1
15164,-2.0,1
15165,-1.0,1
15166,-2.0,1
15167,4.0,1
15168,4.0,1
15169,-2.0,1
15170,0.0,1
15171,-3.0,1
15172,2.0,1
15173,0.0,1
15174,4.0,1
15175,-3.0,1
15176,0.0,1
15177,0.0,1
15178,0.0,1
15179,2.0,1
15180,-2.0,1
15181,-4.0,1
15182,0.0,1
15183,2.0,1
15184,-2.0,1
15185,-2.0,1
15186,-2.0,1
15187,0.0,1
15188,-5.0,1
15189,-1.0,1
15190,0.0,1
15191,0.0,1
15192,-2.0,1
15193,0.0,1
15194,-3.0,1
15195,0.0,1
15196,0.0,1
15197,0.0,1
15198,0.0,1
15199,0.0,1
15200,4.0,1
15201,-3.0,1
15202,-4.0,1
15203,0.0,1
15204,-2.0,1
15205,-2.0,1
15206,-4.0,1
15207,0.0,1
15208,-2.0,1
15209,0.0,1
15210,-1.0,1
15211,0.0,1
15212,0.0,1
15213,-2.0,1
15214,-2.0,1
15215,-2.0,1
15216,-4.0,1
15217,-3.0,1
15218,4.0,1
15219,-2.0,1
15220,-1.0,1
15221,4.0,1
15222,2.0,1
15223,-6.0,1
15224,-6.0,1
15225,-2.0,1
15226,-1.0,1
15227,-2.0,1
15228,0.0,1
15229,2.0,1
15230,0.0,1
15231,-4.0,1
15232,-2.0,1
15233,-2.0,1
15234,4.0,1
15235,-1.0,1
15236,-2.0,1
15237,-2.0,1
15238,0.0,1
15239,-2.0,1
15240,0.0,1
15241,-4.0,1
15242,-4.0,1
15243,4.0,1
15244,-2.0,1
15245,-3.0,1
15246,0.0,1
15247,-5.0,1
15248,0.0,1
15249,0.0,1
15250,4.0,1
15251,0.0,1
15252,-6.0,1
15253,-1.0,1
15254,-2.0,1
15255,-1.0,1
15256,2.0,1
15257,0.0,1
15258,-1.0,1
15259,-4.0,1
15260,4.0,1
15261,-5.0,1
15262,0.0,1
15263,-2.0,1
15264,2.0,1
15265,-2.0,1
15266,-2.0,1
15267,0.0,1
15268,0.0,1
15269,-1.0,1
15270,2.0,1
15271,-4.0,1
15272,0.0,1
15273,-2.0,1
15274,-1.0,1
15275,-2.0,1
15276,-4.0,1
15277,-1.0,1
15278,-6.0,1
15279,0.0,1
15280,4.0,1
15281,-2.0,1
15282,-6.0,1
15283,0.0,1
15284,4.0,1
15285,0.0,1
15286,0.0,1
15287,-7.0,1
15288,-7.0,1
15289,0.0,1
15290,-4.0,1
15291,-3.0,1
15292,-3.0,1
15293,4.0,1
15294,0.0,1
15295,4.0,1
15296,-1.0,1
15297,-2.0,1
15298,-4.0,1
15299,-2.0,1
15300,-4.0,1
15301,-4.0,1
15302,-1.0,1
15303,-2.0,1
15304,-2.0,1
15305,4.0,1
15306,4.0,1
15307,2.0,1
15308,0.0,1
15309,-4.0,1
15310,-3.0,1
15311,-2.0,1
15312,0.0,1
15313,-2.0,1
15314,-1.0,1
15315,-2.0,1
15316,0.0,1
15317,2.0,1
15318,-4.0,1
15319,0.0,1
15320,0.0,1
15321,-2.0,1
15322,-3.0,1
15323,-4.0,1
15324,0.0,1
15325,-3.0,1
15326,-6.0,1
15327,-1.0,1
15328,-4.0,1
15329,-2.0,1
15330,-4.0,1
15331,-4.0,1
15332,0.0,1
15333,-5.0,1
15334,-2.0,1
15335,0.0,1
15336,0.0,1
15337,-1.0,1
15338,-4.0,1
15339,0.0,1
15340,0.0,1
15341,-2.0,1
15342,0.0,1
15343,-2.0,1
15344,0.0,1
15345,-2.0,1
15346,-1.0,1
15347,-2.0,1
15348,0.0,1
15349,0.0,1
15350,0.0,1
15351,0.0,1
15352,0.0,1
15353,0.0,1
15354,0.0,1
15355,2.0,1
15356,0.0,1
15357,0.0,1
15358,0.0,1
15359,0.0,1
15360,-4.0,1
15361,2.0,1
15362,-2.0,1
15363,-1.0,1
15364,0.0,1
15365,0.0,1
15366,0.0,1
15367,0.0,1
15368,-1.0,1
15369,-1.0,1
15370,-2.0,1
15371,-2.0,1
15372,-4.0,1
15373,0.0,1
15374,-3.0,1
15375,-7.0,1
15376,0.0,1
15377,-6.0,1
15378,-3.0,1
15379,-4.0,1
15380,-2.0,1
15381,0.0,1
15382,-3.0,1
15383,2.0,1
15384,0.0,1
15385,-4.0,1
15386,-2.0,1
15387,0.0,1
15388,-3.0,1
15389,4.0,1
15390,-2.0,1
15391,-1.0,1
15392,0.0,1
15393,-1.0,1
15394,4.0,1
15395,-1.0,1
15396,2.0,1
15397,-1.0,1
15398,2.0,1
15399,-4.0,1
15400,-2.0,1
15401,4.0,1
15402,-2.0,1
15403,2.0,1
15404,-2.0,1
15405,0.0,1
15406,0.0,1
15407,0.0,1
15408,-7.0,1
15409,-6.0,1
15410,0.0,1
15411,-2.0,1
15412,0.0,1
15413,-2.0,1
15414,-3.0,1
15415,-1.0,1
15416,2.0,1
15417,0.0,1
15418,-7.0,1
15419,-2.0,1
15420,-4.0,1
15421,4.0,1
15422,0.0,1
15423,-1.0,1
15424,-4.0,1
15425,-5.0,1
15426,-6.0,1
15427,0.0,1
15428,-2.0,1
15429,-2.0,1
15430,-2.0,1
15431,0.0,1
15432,-2.0,1
15433,0.0,1
15434,-1.0,1
15435,0.0,1
15436,2.0,1
15437,-3.0,1
15438,-2.0,1
15439,-2.0,1
15440,0.0,1
15441,-2.0,1
15442,-1.0,1
15443,-3.0,1
15444,4.0,1
15445,4.0,1
15446,2.0,1
15447,-7.0,1
15448,4.0,1
15449,-7.0,1
15450,-1.0,1
15451,4.0,1
15452,0.0,1
15453,0.0,1
15454,-3.0,1
15455,0.0,1
15456,-4.0,1
15457,-6.0,1
15458,4.0,1
15459,0.0,1
15460,-2.0,1
15461,-6.0,1
15462,-4.0,1
15463,-2.0,1
15464,-2.0,1
15465,-1.0,1
15466,-1.0,1
15467,-7.0,1
15468,-2.0,1
15469,4.0,1
15470,-6.0,1
15471,0.0,1
15472,0.0,1
15473,0.0,1
15474,-1.0,1
15475,-2.0,1
15476,-4.0,1
15477,2.0,1
15478,4.0,1
15479,0.0,1
15480,2.0,1
15481,-1.0,1
15482,-3.0,1
15483,2.0,1
15484,-2.0,1
15485,-1.0,1
15486,0.0,1
15487,-4.0,1
15488,-2.0,1
15489,-4.0,1
15490,-3.0,1
15491,-3.0,1
15492,-2.0,1
15493,-4.0,1
15494,-1.0,1
15495,-1.0,1
15496,-2.0,1
15497,-2.0,1
15498,-2.0,1
15499,0.0,1
15500,2.0,1
15501,-2.0,1
15502,4.0,1
15503,-2.0,1
15504,-2.0,1
15505,-4.0,1
15506,0.0,1
15507,-4.0,1
15508,-1.0,1
15509,-2.0,1
15510,-2.0,1
15511,-4.0,1
15512,-3.0,1
15513,0.0,1
15514,0.0,1
15515,-2.0,1
15516,0.0,1
15517,0.0,1
