,cfrplus Return Against qlearner,Order
13669,0.0,1
13670,-2.0,1
13671,-3.0,1
13672,-4.0,1
13673,0.0,1
13674,-3.0,1
13675,-1.0,1
13676,-2.0,1
13677,-7.0,1
13678,-1.0,1
13679,-4.0,1
13680,-2.0,1
13681,-2.0,1
13682,-1.0,1
13683,-7.0,1
13684,-4.0,1
13685,-4.0,1
13686,-3.0,1
13687,-1.0,1
13688,-7.0,1
13689,-2.0,1
13690,-2.0,1
13691,0.0,1
13692,-4.0,1
13693,0.0,1
13694,-2.0,1
13695,-2.0,1
13696,-4.0,1
13697,-2.0,1
13698,-4.0,1
13699,-6.0,1
13700,-2.0,1
13701,-1.0,1
13702,-4.0,1
13703,-6.0,1
13704,0.0,1
13705,-2.0,1
13706,0.0,1
13707,-4.0,1
13708,-4.0,1
13709,-2.0,1
13710,-2.0,1
13711,-2.0,1
13712,-2.0,1
13713,-4.0,1
13714,-4.0,1
13715,0.0,1
13716,-4.0,1
13717,-6.0,1
13718,-5.0,1
13719,0.0,1
13720,-4.0,1
13721,-2.0,1
13722,-6.0,1
13723,-4.0,1
13724,-1.0,1
13725,-1.0,1
13726,-3.0,1
13727,-3.0,1
13728,-2.0,1
13729,-2.0,1
13730,-1.0,1
13731,-6.0,1
13732,-4.0,1
13733,0.0,1
13734,2.0,1
13735,-2.0,1
13736,-4.0,1
13737,0.0,1
13738,-2.0,1
13739,-4.0,1
13740,-2.0,1
13741,-2.0,1
13742,-6.0,1
13743,-1.0,1
13744,0.0,1
13745,-2.0,1
13746,-4.0,1
13747,-6.0,1
13748,-4.0,1
13749,0.0,1
13750,-2.0,1
13751,-2.0,1
13752,-2.0,1
13753,0.0,1
13754,-3.0,1
13755,-2.0,1
13756,-2.0,1
13757,-2.0,1
13758,-2.0,1
13759,-4.0,1
13760,-1.0,1
13761,-4.0,1
13762,-4.0,1
13763,-2.0,1
13764,-1.0,1
13765,-4.0,1
13766,-3.0,1
13767,0.0,1
13768,-6.0,1
13769,0.0,1
13770,0.0,1
13771,-2.0,1
13772,-4.0,1
13773,-6.0,1
13774,0.0,1
13775,0.0,1
13776,-3.0,1
13777,-1.0,1
13778,0.0,1
13779,2.0,1
13780,-2.0,1
13781,-2.0,1
13782,-6.0,1
13783,-4.0,1
13784,-6.0,1
13785,-4.0,1
13786,-6.0,1
13787,-4.0,1
13788,-2.0,1
13789,-5.0,1
13790,-4.0,1
13791,-4.0,1
13792,0.0,1
13793,-3.0,1
13794,0.0,1
13795,-4.0,1
13796,0.0,1
13797,0.0,1
13798,0.0,1
13799,-4.0,1
13800,-1.0,1
13801,-6.0,1
13802,0.0,1
13803,0.0,1
13804,-2.0,1
13805,-4.0,1
13806,-2.0,1
13807,-2.0,1
13808,-4.0,1
13809,-6.0,1
13810,-2.0,1
13811,-2.0,1
13812,-4.0,1
13813,0.0,1
13814,-6.0,1
13815,0.0,1
13816,-5.0,1
13817,-6.0,1
13818,-7.0,1
13819,-6.0,1
13820,-4.0,1
13821,-2.0,1
13822,2.0,1
13823,0.0,1
13824,-3.0,1
13825,0.0,1
13826,-7.0,1
13827,-2.0,1
13828,-2.0,1
13829,-4.0,1
13830,0.0,1
13831,-4.0,1
13832,-6.0,1
13833,-2.0,1
13834,-2.0,1
13835,-2.0,1
13836,2.0,1
13837,-2.0,1
13838,-1.0,1
13839,-1.0,1
13840,-2.0,1
13841,-6.0,1
13842,0.0,1
13843,-1.0,1
13844,2.0,1
13845,-4.0,1
13846,-4.0,1
13847,-4.0,1
13848,2.0,1
13849,0.0,1
13850,-4.0,1
13851,-4.0,1
13852,0.0,1
13853,-1.0,1
13854,-3.0,1
13855,0.0,1
13856,0.0,1
13857,-6.0,1
13858,-4.0,1
13859,-2.0,1
13860,-2.0,1
13861,-2.0,1
13862,-6.0,1
13863,-2.0,1
13864,-3.0,1
13865,-2.0,1
13866,-4.0,1
13867,0.0,1
13868,-4.0,1
13869,2.0,1
13870,-6.0,1
13871,-1.0,1
13872,-4.0,1
13873,-6.0,1
13874,-2.0,1
13875,0.0,1
13876,-3.0,1
13877,-1.0,1
13878,-4.0,1
13879,-4.0,1
13880,2.0,1
13881,-3.0,1
13882,0.0,1
13883,-4.0,1
13884,-5.0,1
13885,-6.0,1
13886,-2.0,1
13887,-6.0,1
13888,-4.0,1
13889,0.0,1
13890,-6.0,1
13891,-3.0,1
13892,-2.0,1
13893,-4.0,1
13894,-4.0,1
13895,-7.0,1
13896,-2.0,1
13897,-4.0,1
13898,-3.0,1
13899,-4.0,1
13900,-5.0,1
13901,-2.0,1
13902,-7.0,1
13903,-4.0,1
13904,-6.0,1
13905,0.0,1
13906,0.0,1
13907,0.0,1
13908,-2.0,1
13909,-2.0,1
13910,0.0,1
13911,-5.0,1
13912,-2.0,1
13913,-1.0,1
13914,-6.0,1
13915,0.0,1
13916,-3.0,1
13917,-4.0,1
13918,0.0,1
13919,0.0,1
13920,-6.0,1
13921,0.0,1
13922,-2.0,1
13923,0.0,1
13924,-1.0,1
13925,0.0,1
13926,-2.0,1
13927,-1.0,1
13928,-3.0,1
13929,-2.0,1
13930,0.0,1
13931,0.0,1
13932,-4.0,1
13933,-6.0,1
13934,-4.0,1
13935,0.0,1
13936,0.0,1
13937,-2.0,1
13938,-2.0,1
13939,-2.0,1
13940,0.0,1
13941,-2.0,1
13942,-1.0,1
13943,-2.0,1
13944,-7.0,1
13945,-1.0,1
13946,-6.0,1
13947,2.0,1
13948,-2.0,1
13949,-2.0,1
13950,-2.0,1
13951,-2.0,1
13952,-6.0,1
13953,-4.0,1
13954,-2.0,1
13955,-6.0,1
13956,-2.0,1
13957,-4.0,1
13958,-2.0,1
13959,-4.0,1
13960,-2.0,1
13961,-2.0,1
13962,-7.0,1
13963,0.0,1
13964,-6.0,1
13965,-4.0,1
13966,0.0,1
13967,-1.0,1
13968,2.0,1
13969,-4.0,1
13970,-4.0,1
13971,-4.0,1
13972,-4.0,1
13973,0.0,1
13974,-5.0,1
13975,-2.0,1
13976,-6.0,1
13977,0.0,1
13978,2.0,1
13979,-4.0,1
13980,-1.0,1
13981,-4.0,1
13982,0.0,1
13983,-3.0,1
13984,0.0,1
13985,-6.0,1
13986,0.0,1
13987,-4.0,1
13988,-4.0,1
13989,-6.0,1
13990,-2.0,1
13991,0.0,1
13992,0.0,1
13993,-2.0,1
13994,-6.0,1
13995,2.0,1
13996,-3.0,1
13997,-4.0,1
13998,0.0,1
13999,-6.0,1
14000,4.0,0
14001,0.0,0
14002,2.0,0
14003,3.0,0
14004,6.0,0
14005,-2.0,0
14006,2.0,0
14007,3.0,0
14008,5.0,0
14009,0.0,0
14010,0.0,0
14011,1.0,0
14012,0.0,0
14013,0.0,0
14014,0.0,0
14015,6.0,0
14016,4.0,0
14017,2.0,0
14018,1.0,0
14019,0.0,0
14020,3.0,0
14021,5.0,0
14022,4.0,0
14023,0.0,0
14024,2.0,0
14025,4.0,0
14026,2.0,0
14027,1.0,0
14028,0.0,0
14029,2.0,0
14030,-2.0,0
14031,0.0,0
14032,0.0,0
14033,0.0,0
14034,2.0,0
14035,2.0,0
14036,7.0,0
14037,2.0,0
14038,2.0,0
14039,-2.0,0
14040,2.0,0
14041,6.0,0
14042,0.0,0
14043,4.0,0
14044,0.0,0
14045,0.0,0
14046,7.0,0
14047,6.0,0
14048,2.0,0
14049,2.0,0
14050,0.0,0
14051,0.0,0
14052,4.0,0
14053,0.0,0
14054,5.0,0
14055,2.0,0
14056,4.0,0
14057,2.0,0
14058,4.0,0
14059,2.0,0
14060,1.0,0
14061,2.0,0
14062,4.0,0
14063,0.0,0
14064,3.0,0
14065,2.0,0
14066,1.0,0
14067,0.0,0
14068,2.0,0
14069,0.0,0
14070,5.0,0
14071,6.0,0
14072,0.0,0
14073,2.0,0
14074,0.0,0
14075,1.0,0
14076,0.0,0
14077,0.0,0
14078,0.0,0
14079,-2.0,0
14080,4.0,0
14081,7.0,0
14082,2.0,0
14083,0.0,0
14084,0.0,0
14085,1.0,0
14086,1.0,0
14087,5.0,0
14088,4.0,0
14089,6.0,0
14090,3.0,0
14091,6.0,0
14092,1.0,0
14093,2.0,0
14094,4.0,0
14095,0.0,0
14096,0.0,0
14097,0.0,0
14098,6.0,0
14099,6.0,0
14100,4.0,0
14101,3.0,0
14102,4.0,0
14103,-2.0,0
14104,7.0,0
14105,4.0,0
14106,1.0,0
14107,6.0,0
14108,4.0,0
14109,1.0,0
14110,2.0,0
14111,0.0,0
14112,1.0,0
14113,3.0,0
14114,-2.0,0
14115,0.0,0
14116,2.0,0
14117,4.0,0
14118,0.0,0
14119,6.0,0
14120,0.0,0
14121,0.0,0
14122,1.0,0
14123,4.0,0
14124,2.0,0
14125,3.0,0
14126,4.0,0
14127,0.0,0
14128,2.0,0
14129,4.0,0
14130,2.0,0
14131,0.0,0
14132,2.0,0
14133,3.0,0
14134,2.0,0
14135,1.0,0
14136,2.0,0
14137,3.0,0
14138,1.0,0
14139,0.0,0
14140,2.0,0
14141,1.0,0
14142,4.0,0
14143,6.0,0
14144,1.0,0
14145,1.0,0
14146,-2.0,0
14147,0.0,0
14148,2.0,0
14149,2.0,0
14150,1.0,0
14151,1.0,0
14152,1.0,0
14153,4.0,0
14154,4.0,0
14155,2.0,0
14156,6.0,0
14157,6.0,0
14158,2.0,0
14159,3.0,0
14160,4.0,0
14161,4.0,0
14162,5.0,0
14163,4.0,0
14164,2.0,0
14165,6.0,0
14166,0.0,0
14167,2.0,0
14168,2.0,0
14169,1.0,0
14170,2.0,0
14171,2.0,0
14172,4.0,0
14173,7.0,0
14174,2.0,0
14175,2.0,0
14176,4.0,0
14177,6.0,0
14178,1.0,0
14179,0.0,0
14180,7.0,0
14181,4.0,0
14182,3.0,0
14183,6.0,0
14184,0.0,0
14185,4.0,0
14186,4.0,0
14187,3.0,0
14188,2.0,0
14189,1.0,0
14190,0.0,0
14191,2.0,0
14192,2.0,0
14193,2.0,0
14194,5.0,0
14195,3.0,0
14196,4.0,0
14197,3.0,0
14198,2.0,0
14199,0.0,0
14200,1.0,0
14201,1.0,0
14202,0.0,0
14203,0.0,0
14204,3.0,0
14205,2.0,0
14206,5.0,0
14207,1.0,0
14208,4.0,0
14209,4.0,0
14210,2.0,0
14211,1.0,0
14212,0.0,0
14213,2.0,0
14214,4.0,0
14215,0.0,0
14216,4.0,0
14217,2.0,0
14218,6.0,0
14219,2.0,0
14220,3.0,0
14221,0.0,0
14222,2.0,0
14223,2.0,0
14224,6.0,0
14225,0.0,0
14226,1.0,0
14227,0.0,0
14228,2.0,0
14229,4.0,0
14230,0.0,0
14231,4.0,0
14232,4.0,0
14233,2.0,0
14234,1.0,0
14235,0.0,0
14236,2.0,0
14237,0.0,0
14238,1.0,0
14239,3.0,0
14240,0.0,0
14241,6.0,0
14242,2.0,0
14243,1.0,0
14244,2.0,0
14245,1.0,0
14246,0.0,0
14247,2.0,0
14248,6.0,0
14249,0.0,0
14250,4.0,0
14251,4.0,0
14252,3.0,0
14253,3.0,0
14254,2.0,0
14255,4.0,0
14256,7.0,0
14257,5.0,0
14258,0.0,0
14259,2.0,0
14260,5.0,0
14261,2.0,0
14262,4.0,0
14263,4.0,0
14264,3.0,0
14265,6.0,0
14266,-2.0,0
14267,2.0,0
14268,2.0,0
14269,4.0,0
14270,2.0,0
14271,2.0,0
14272,1.0,0
14273,6.0,0
14274,0.0,0
14275,2.0,0
14276,0.0,0
14277,4.0,0
14278,0.0,0
14279,4.0,0
14280,6.0,0
14281,1.0,0
14282,4.0,0
14283,1.0,0
14284,2.0,0
14285,3.0,0
14286,0.0,0
14287,0.0,0
14288,0.0,0
14289,6.0,0
14290,7.0,0
14291,0.0,0
14292,2.0,0
14293,0.0,0
14294,0.0,0
14295,0.0,0
14296,4.0,0
14297,0.0,0
14298,2.0,0
14299,4.0,0
14300,3.0,0
14301,4.0,0
14302,1.0,0
14303,0.0,0
14304,2.0,0
14305,3.0,0
14306,4.0,0
14307,4.0,0
14308,1.0,0
14309,4.0,0
14310,5.0,0
14311,2.0,0
14312,1.0,0
14313,1.0,0
14314,4.0,0
14315,4.0,0
14316,4.0,0
14317,-2.0,0
14318,3.0,0
14319,2.0,0
14320,0.0,0
14321,2.0,0
14322,0.0,0
14323,0.0,0
14324,0.0,0
14325,1.0,0
14326,4.0,0
14327,2.0,0
14328,3.0,0
14329,7.0,0
14330,2.0,0
14331,2.0,0
14332,2.0,0
14333,6.0,0
14334,4.0,0
14335,2.0,0
14336,0.0,0
14337,6.0,0
14338,1.0,0
14339,0.0,0
14340,4.0,0
14341,4.0,0
14342,2.0,0
14343,1.0,0
14344,2.0,0
14345,2.0,0
14346,1.0,0
14347,0.0,0
14348,0.0,0
14349,1.0,0
14350,4.0,0
14351,5.0,0
14352,2.0,0
14353,4.0,0
14354,4.0,0
14355,1.0,0
14356,3.0,0
14357,0.0,0
14358,0.0,0
14359,3.0,0
14360,5.0,0
14361,-2.0,0
14362,5.0,0
14363,0.0,0
14364,-2.0,0
14365,4.0,0
14366,1.0,0
14367,3.0,0
14368,0.0,0
14369,4.0,0
14370,2.0,0
14371,0.0,0
14372,4.0,0
14373,7.0,0
14374,6.0,0
14375,2.0,0
14376,-2.0,0
14377,4.0,0
14378,0.0,0
14379,4.0,0
14380,2.0,0
14381,2.0,0
14382,0.0,0
14383,6.0,0
14384,0.0,0
14385,0.0,0
14386,2.0,0
14387,3.0,0
14388,0.0,0
14389,4.0,0
14390,1.0,0
14391,2.0,0
14392,-2.0,0
14393,3.0,0
14394,1.0,0
14395,6.0,0
14396,1.0,0
14397,0.0,0
14398,0.0,0
14399,0.0,0
14400,4.0,0
14401,4.0,0
14402,4.0,0
14403,2.0,0
14404,3.0,0
14405,1.0,0
14406,2.0,0
14407,2.0,0
14408,2.0,0
14409,1.0,0
14410,4.0,0
14411,4.0,0
14412,0.0,0
14413,2.0,0
14414,2.0,0
14415,2.0,0
14416,4.0,0
14417,2.0,0
14418,0.0,0
14419,2.0,0
14420,4.0,0
14421,2.0,0
14422,0.0,0
14423,2.0,0
14424,4.0,0
14425,4.0,0
14426,-2.0,0
14427,0.0,0
14428,6.0,0
14429,3.0,0
14430,-2.0,0
14431,2.0,0
14432,2.0,0
14433,7.0,0
14434,1.0,0
14435,2.0,0
14436,5.0,0
14437,0.0,0
14438,0.0,0
14439,0.0,0
14440,4.0,0
14441,2.0,0
14442,4.0,0
14443,4.0,0
14444,2.0,0
14445,0.0,0
14446,6.0,0
14447,2.0,0
14448,0.0,0
14449,5.0,0
14450,0.0,0
14451,5.0,0
14452,3.0,0
14453,6.0,0
14454,2.0,0
14455,0.0,0
14456,-2.0,0
14457,2.0,0
14458,6.0,0
14459,6.0,0
14460,5.0,0
14461,1.0,0
14462,6.0,0
14463,-2.0,0
14464,0.0,0
14465,2.0,0
14466,2.0,0
14467,1.0,0
14468,4.0,0
14469,6.0,0
14470,2.0,0
14471,1.0,0
14472,3.0,0
14473,4.0,0
14474,0.0,0
14475,2.0,0
14476,4.0,0
14477,2.0,0
14478,2.0,0
14479,0.0,0
14480,5.0,0
14481,6.0,0
14482,2.0,0
14483,2.0,0
14484,2.0,0
14485,2.0,0
14486,2.0,0
14487,4.0,0
14488,4.0,0
14489,6.0,0
14490,4.0,0
14491,6.0,0
14492,1.0,0
14493,2.0,0
14494,4.0,0
14495,1.0,0
14496,4.0,0
14497,2.0,0
14498,4.0,0
14499,2.0,0
14500,4.0,0
14501,1.0,0
14502,4.0,0
14503,0.0,0
14504,2.0,0
14505,0.0,0
14506,1.0,0
14507,4.0,0
14508,2.0,0
14509,3.0,0
14510,1.0,0
14511,5.0,0
14512,5.0,0
14513,7.0,0
14514,3.0,0
14515,4.0,0
14516,0.0,0
14517,0.0,0
14518,-2.0,0
14519,0.0,0
14520,2.0,0
14521,2.0,0
14522,2.0,0
14523,4.0,0
14524,2.0,0
14525,3.0,0
14526,2.0,0
14527,6.0,0
14528,4.0,0
14529,1.0,0
14530,2.0,0
14531,6.0,0
14532,0.0,0
14533,0.0,0
14534,5.0,0
14535,4.0,0
14536,0.0,0
14537,0.0,0
14538,2.0,0
14539,7.0,0
14540,0.0,0
14541,2.0,0
14542,-2.0,0
14543,4.0,0
14544,3.0,0
14545,0.0,0
14546,0.0,0
14547,2.0,0
14548,1.0,0
14549,2.0,0
14550,4.0,0
14551,0.0,0
14552,0.0,0
14553,1.0,0
14554,0.0,0
14555,0.0,0
14556,2.0,0
14557,1.0,0
14558,2.0,0
14559,0.0,0
14560,3.0,0
14561,4.0,0
14562,1.0,0
14563,0.0,0
14564,4.0,0
14565,5.0,0
14566,0.0,0
14567,4.0,0
14568,2.0,0
14569,4.0,0
14570,2.0,0
14571,1.0,0
14572,2.0,0
14573,3.0,0
14574,7.0,0
14575,3.0,0
14576,4.0,0
14577,2.0,0
14578,1.0,0
14579,0.0,0
14580,6.0,0
14581,6.0,0
14582,4.0,0
14583,4.0,0
14584,1.0,0
14585,1.0,0
14586,1.0,0
14587,4.0,0
14588,0.0,0
14589,4.0,0
14590,4.0,0
14591,4.0,0
14592,2.0,0
14593,2.0,0
14594,2.0,0
14595,2.0,0
14596,2.0,0
14597,2.0,0
14598,0.0,0
14599,0.0,0
14600,0.0,0
14601,6.0,0
14602,-2.0,0
14603,1.0,0
14604,-2.0,0
14605,-2.0,0
14606,4.0,0
14607,2.0,0
14608,0.0,0
14609,1.0,0
14610,2.0,0
14611,2.0,0
14612,3.0,0
14613,4.0,0
14614,6.0,0
14615,2.0,0
14616,0.0,0
14617,2.0,0
14618,0.0,0
14619,2.0,0
14620,2.0,0
14621,6.0,0
14622,0.0,0
14623,2.0,0
14624,6.0,0
14625,1.0,0
14626,2.0,0
14627,4.0,0
14628,2.0,0
14629,0.0,0
14630,0.0,0
14631,1.0,0
14632,2.0,0
14633,7.0,0
14634,2.0,0
14635,1.0,0
14636,0.0,0
14637,0.0,0
14638,0.0,0
14639,5.0,0
14640,4.0,0
14641,2.0,0
14642,7.0,0
14643,4.0,0
14644,3.0,0
14645,0.0,0
14646,5.0,0
14647,0.0,0
14648,0.0,0
14649,1.0,0
14650,5.0,0
14651,4.0,0
14652,6.0,0
14653,0.0,0
14654,4.0,0
14655,2.0,0
14656,3.0,0
14657,4.0,0
14658,0.0,0
14659,2.0,0
14660,4.0,0
14661,4.0,0
14662,0.0,0
14663,2.0,0
14664,1.0,0
14665,0.0,0
14666,6.0,0
14667,7.0,0
14668,2.0,0
14669,2.0,0
14670,2.0,0
14671,0.0,0
14672,5.0,0
14673,0.0,0
14674,4.0,0
14675,0.0,0
14676,2.0,0
14677,7.0,0
14678,0.0,0
14679,4.0,0
14680,2.0,0
14681,6.0,0
14682,0.0,0
14683,-2.0,0
14684,0.0,0
14685,4.0,0
14686,-2.0,0
14687,2.0,0
14688,2.0,0
14689,2.0,0
14690,6.0,0
14691,4.0,0
14692,0.0,0
14693,0.0,0
14694,6.0,0
14695,4.0,0
14696,1.0,0
14697,0.0,0
14698,1.0,0
14699,2.0,0
14700,4.0,0
14701,4.0,0
14702,0.0,0
14703,2.0,0
14704,4.0,0
14705,3.0,0
14706,2.0,0
14707,6.0,0
14708,0.0,0
14709,4.0,0
14710,1.0,0
14711,2.0,0
14712,6.0,0
14713,2.0,0
14714,4.0,0
14715,5.0,0
14716,0.0,0
14717,2.0,0
14718,4.0,0
14719,4.0,0
14720,2.0,0
14721,4.0,0
14722,4.0,0
14723,0.0,0
14724,4.0,0
14725,2.0,0
14726,4.0,0
14727,1.0,0
14728,4.0,0
14729,3.0,0
14730,6.0,0
14731,2.0,0
14732,0.0,0
14733,1.0,0
14734,2.0,0
14735,0.0,0
14736,0.0,0
14737,0.0,0
14738,2.0,0
14739,2.0,0
14740,4.0,0
14741,7.0,0
14742,1.0,0
14743,-2.0,0
14744,4.0,0
14745,1.0,0
14746,6.0,0
14747,2.0,0
14748,3.0,0
14749,4.0,0
14750,4.0,0
14751,2.0,0
14752,0.0,0
14753,5.0,0
14754,0.0,0
14755,0.0,0
14756,2.0,0
14757,1.0,0
14758,0.0,0
14759,2.0,0
14760,2.0,0
14761,0.0,0
14762,4.0,0
14763,4.0,0
14764,0.0,0
14765,7.0,0
14766,0.0,0
14767,2.0,0
14768,2.0,0
14769,0.0,0
14770,2.0,0
14771,0.0,0
14772,0.0,0
14773,2.0,0
14774,0.0,0
14775,0.0,0
14776,2.0,0
14777,2.0,0
14778,4.0,0
14779,2.0,0
14780,0.0,0
14781,6.0,0
14782,5.0,0
14783,0.0,0
14784,0.0,0
14785,2.0,0
14786,2.0,0
14787,4.0,0
14788,-2.0,0
14789,0.0,0
14790,2.0,0
14791,2.0,0
14792,2.0,0
14793,2.0,0
14794,3.0,0
14795,7.0,0
14796,2.0,0
14797,0.0,0
14798,5.0,0
14799,0.0,0
14800,2.0,0
14801,4.0,0
14802,4.0,0
14803,4.0,0
14804,2.0,0
14805,5.0,0
14806,4.0,0
14807,0.0,0
14808,2.0,0
14809,2.0,0
14810,0.0,0
14811,6.0,0
14812,1.0,0
14813,2.0,0
14814,2.0,0
14815,2.0,0
14816,1.0,0
14817,0.0,0
14818,4.0,0
14819,0.0,0
14820,-2.0,0
14821,2.0,0
14822,2.0,0
14823,6.0,0
14824,3.0,0
14825,1.0,0
14826,0.0,0
14827,-2.0,0
14828,2.0,0
14829,0.0,0
14830,2.0,0
14831,1.0,0
14832,4.0,0
14833,0.0,0
14834,2.0,0
14835,5.0,0
14836,1.0,0
14837,4.0,0
14838,0.0,0
14839,2.0,0
14840,4.0,0
14841,4.0,0
14842,4.0,0
14843,6.0,0
14844,2.0,0
14845,6.0,0
14846,-2.0,0
14847,2.0,0
14848,4.0,0
14849,4.0,0
14850,2.0,0
14851,2.0,0
14852,4.0,0
14853,0.0,0
14854,0.0,0
14855,0.0,0
14856,-2.0,0
14857,2.0,0
14858,-2.0,0
14859,-2.0,0
14860,0.0,0
14861,0.0,0
14862,3.0,0
14863,6.0,0
14864,2.0,0
14865,4.0,0
14866,2.0,0
14867,2.0,0
14868,2.0,0
14869,2.0,0
14870,2.0,0
14871,0.0,0
14872,2.0,0
14873,4.0,0
14874,0.0,0
14875,2.0,0
14876,2.0,0
14877,5.0,0
14878,0.0,0
14879,2.0,0
14880,6.0,0
14881,-2.0,0
14882,2.0,0
14883,4.0,0
14884,4.0,0
14885,2.0,0
14886,2.0,0
14887,2.0,0
14888,2.0,0
14889,6.0,0
14890,4.0,0
14891,0.0,0
14892,0.0,0
14893,2.0,0
14894,4.0,0
14895,2.0,0
14896,-2.0,0
14897,7.0,0
14898,3.0,0
14899,4.0,0
14900,2.0,0
14901,6.0,0
14902,1.0,0
14903,4.0,0
14904,0.0,0
14905,4.0,0
14906,2.0,0
14907,0.0,0
14908,2.0,0
14909,4.0,0
14910,4.0,0
14911,0.0,0
14912,2.0,0
14913,2.0,0
14914,0.0,0
14915,2.0,0
14916,0.0,0
14917,2.0,0
14918,1.0,0
14919,1.0,0
14920,6.0,0
14921,1.0,0
14922,4.0,0
14923,0.0,0
14924,2.0,0
14925,2.0,0
14926,6.0,0
14927,4.0,0
14928,1.0,0
14929,2.0,0
14930,1.0,0
14931,4.0,0
14932,4.0,0
14933,2.0,0
14934,0.0,0
14935,-2.0,0
14936,4.0,0
14937,-2.0,0
14938,0.0,0
14939,0.0,0
14940,2.0,0
14941,0.0,0
14942,0.0,0
14943,0.0,0
14944,4.0,0
14945,0.0,0
14946,6.0,0
14947,0.0,0
14948,2.0,0
14949,2.0,0
14950,0.0,0
14951,4.0,0
14952,1.0,0
14953,1.0,0
14954,5.0,0
14955,1.0,0
14956,1.0,0
14957,2.0,0
14958,2.0,0
14959,2.0,0
14960,0.0,0
14961,0.0,0
14962,0.0,0
14963,4.0,0
14964,0.0,0
14965,2.0,0
14966,2.0,0
14967,1.0,0
14968,0.0,0
14969,4.0,0
14970,4.0,0
14971,2.0,0
14972,-2.0,0
14973,4.0,0
14974,2.0,0
14975,4.0,0
14976,4.0,0
14977,2.0,0
14978,0.0,0
14979,0.0,0
14980,2.0,0
14981,3.0,0
14982,0.0,0
14983,2.0,0
14984,4.0,0
14985,2.0,0
14986,0.0,0
14987,-2.0,0
14988,2.0,0
14989,2.0,0
14990,4.0,0
14991,1.0,0
14992,2.0,0
14993,6.0,0
14994,3.0,0
14995,0.0,0
14996,1.0,0
14997,-2.0,0
14998,2.0,0
14999,3.0,0
15000,-6.0,1
15001,2.0,1
15002,-4.0,1
15003,-2.0,1
15004,0.0,1
15005,0.0,1
15006,-2.0,1
15007,0.0,1
15008,-2.0,1
15009,-4.0,1
15010,0.0,1
15011,0.0,1
15012,0.0,1
15013,-1.0,1
15014,-4.0,1
15015,0.0,1
15016,0.0,1
15017,-6.0,1
15018,-2.0,1
15019,-2.0,1
15020,0.0,1
15021,2.0,1
15022,-1.0,1
15023,-7.0,1
15024,-2.0,1
15025,-4.0,1
15026,-4.0,1
15027,-2.0,1
15028,-4.0,1
15029,-5.0,1
15030,-2.0,1
15031,0.0,1
15032,2.0,1
15033,-4.0,1
15034,-5.0,1
15035,0.0,1
15036,0.0,1
15037,0.0,1
15038,-2.0,1
15039,-2.0,1
15040,-1.0,1
15041,-1.0,1
15042,-1.0,1
15043,-4.0,1
15044,-4.0,1
15045,-4.0,1
15046,0.0,1
15047,-2.0,1
15048,2.0,1
15049,0.0,1
15050,-1.0,1
15051,-3.0,1
15052,0.0,1
15053,-4.0,1
15054,-6.0,1
15055,-2.0,1
15056,0.0,1
15057,-2.0,1
15058,-2.0,1
15059,2.0,1
15060,0.0,1
15061,-6.0,1
15062,-4.0,1
15063,-2.0,1
15064,0.0,1
15065,-2.0,1
15066,-2.0,1
15067,-1.0,1
15068,-4.0,1
15069,0.0,1
15070,-2.0,1
15071,0.0,1
15072,-2.0,1
15073,-4.0,1
15074,-1.0,1
15075,-4.0,1
15076,-2.0,1
15077,-2.0,1
15078,-2.0,1
15079,0.0,1
15080,0.0,1
15081,2.0,1
15082,-3.0,1
15083,-4.0,1
15084,0.0,1
15085,-2.0,1
15086,0.0,1
15087,-4.0,1
15088,-4.0,1
15089,-3.0,1
15090,-3.0,1
15091,0.0,1
15092,-4.0,1
15093,-1.0,1
15094,-2.0,1
15095,0.0,1
15096,-5.0,1
15097,-2.0,1
15098,0.0,1
15099,-2.0,1
15100,-2.0,1
15101,-6.0,1
15102,2.0,1
15103,-2.0,1
15104,-4.0,1
15105,-2.0,1
15106,-1.0,1
15107,-1.0,1
15108,-2.0,1
15109,-2.0,1
15110,-2.0,1
15111,0.0,1
15112,-2.0,1
15113,-2.0,1
15114,-2.0,1
15115,-2.0,1
15116,0.0,1
15117,-4.0,1
15118,-2.0,1
15119,0.0,1
15120,-4.0,1
15121,-4.0,1
15122,-1.0,1
15123,0.0,1
15124,-5.0,1
15125,-2.0,1
15126,0.0,1
15127,-4.0,1
15128,-3.0,1
15129,-5.0,1
15130,-2.0,1
15131,-4.0,1
15132,-4.0,1
15133,-5.0,1
15134,-4.0,1
15135,-4.0,1
15136,-2.0,1
15137,-4.0,1
15138,0.0,1
15139,-1.0,1
15140,-1.0,1
15141,-4.0,1
15142,0.0,1
15143,-2.0,1
15144,-2.0,1
15145,-2.0,1
15146,-1.0,1
15147,-2.0,1
15148,-2.0,1
15149,-4.0,1
15150,-4.0,1
15151,-2.0,1
15152,-6.0,1
15153,2.0,1
15154,-2.0,1
15155,-6.0,1
15156,-5.0,1
15157,-4.0,1
15158,-4.0,1
15159,0.0,1
15160,-2.0,1
15161,0.0,1
15162,-2.0,1
15163,-4.0,1
15164,0.0,1
15165,0.0,1
15166,-2.0,1
15167,0.0,1
15168,-6.0,1
15169,-2.0,1
15170,-2.0,1
15171,-4.0,1
15172,0.0,1
15173,-6.0,1
15174,0.0,1
15175,-4.0,1
