,random Return Against random,Order
13619,-1.0,1
13620,-4.0,1
13621,0,1
13622,2.0,1
13623,4.0,1
13624,0,1
13625,4.0,1
13626,-3.0,1
13627,0,1
13628,2.0,1
13629,-4.0,1
13630,-6.0,1
13631,2.0,1
13632,2.0,1
13633,4.0,1
13634,-6.0,1
13635,2.0,1
13636,-7.0,1
13637,2.0,1
13638,0,1
13639,-2.0,1
13640,-2.0,1
13641,-1.0,1
13642,-5.0,1
13643,-3.0,1
13644,-6.0,1
13645,4.0,1
13646,-3.0,1
13647,-1.0,1
13648,-3.0,1
13649,-2.0,1
13650,0,1
13651,-2.0,1
13652,4.0,1
13653,2.0,1
13654,4.0,1
13655,-4.0,1
13656,-4.0,1
13657,-4.0,1
13658,0,1
13659,0,1
13660,4.0,1
13661,-2.0,1
13662,4.0,1
13663,-3.0,1
13664,0,1
13665,0,1
13666,-4.0,1
13667,-3.0,1
13668,-4.0,1
13669,0,1
13670,-4.0,1
13671,-2.0,1
13672,0,1
13673,-4.0,1
13674,4.0,1
13675,2.0,1
13676,2.0,1
13677,2.0,1
13678,0,1
13679,-2.0,1
13680,-2.0,1
13681,0,1
13682,-4.0,1
13683,-4.0,1
13684,0,1
13685,-4.0,1
13686,0,1
13687,-2.0,1
13688,-2.0,1
13689,4.0,1
13690,-2.0,1
13691,0,1
13692,-6.0,1
13693,-2.0,1
13694,-2.0,1
13695,0,1
13696,-4.0,1
13697,-2.0,1
13698,-6.0,1
13699,0,1
13700,-4.0,1
13701,0,1
13702,-2.0,1
13703,-6.0,1
13704,-7.0,1
13705,2.0,1
13706,-3.0,1
13707,-4.0,1
13708,2.0,1
13709,4.0,1
13710,-2.0,1
13711,0,1
13712,-5.0,1
13713,-2.0,1
13714,-3.0,1
13715,-3.0,1
13716,4.0,1
13717,-2.0,1
13718,2.0,1
13719,-4.0,1
13720,-2.0,1
13721,-2.0,1
13722,-3.0,1
13723,0,1
13724,-4.0,1
13725,0,1
13726,-6.0,1
13727,-6.0,1
13728,0,1
13729,-4.0,1
13730,0,1
13731,-4.0,1
13732,-2.0,1
13733,-2.0,1
13734,0,1
13735,0,1
13736,0,1
13737,0,1
13738,-4.0,1
13739,-4.0,1
13740,-2.0,1
13741,0,1
13742,-4.0,1
13743,2.0,1
13744,-4.0,1
13745,-3.0,1
13746,-4.0,1
13747,-3.0,1
13748,0,1
13749,-2.0,1
13750,-1.0,1
13751,2.0,1
13752,-2.0,1
13753,-2.0,1
13754,4.0,1
13755,0,1
13756,-4.0,1
13757,4.0,1
13758,-4.0,1
13759,-4.0,1
13760,0,1
13761,-4.0,1
13762,-2.0,1
13763,-2.0,1
13764,-4.0,1
13765,-2.0,1
13766,-2.0,1
13767,0,1
13768,-4.0,1
13769,-6.0,1
13770,4.0,1
13771,0,1
13772,2.0,1
13773,-4.0,1
13774,-2.0,1
13775,-4.0,1
13776,0,1
13777,-1.0,1
13778,0,1
13779,-1.0,1
13780,-4.0,1
13781,-4.0,1
13782,0,1
13783,4.0,1
13784,0,1
13785,0,1
13786,-1.0,1
13787,-5.0,1
13788,-4.0,1
13789,0,1
13790,-1.0,1
13791,4.0,1
13792,-4.0,1
13793,-1.0,1
13794,2.0,1
13795,-4.0,1
13796,-4.0,1
13797,2.0,1
13798,0,1
13799,-2.0,1
13800,0,1
13801,-2.0,1
13802,0,1
13803,-1.0,1
13804,0,1
13805,-2.0,1
13806,0,1
13807,-4.0,1
13808,0,1
13809,-1.0,1
13810,-1.0,1
13811,-4.0,1
13812,2.0,1
13813,0,1
13814,2.0,1
13815,-1.0,1
13816,0,1
13817,4.0,1
13818,-4.0,1
13819,4.0,1
13820,0,1
13821,-2.0,1
13822,-2.0,1
13823,-3.0,1
13824,-2.0,1
13825,0,1
13826,-3.0,1
13827,-2.0,1
13828,-2.0,1
13829,0,1
13830,0,1
13831,0,1
13832,0,1
13833,-3.0,1
13834,-3.0,1
13835,4.0,1
13836,0,1
13837,-2.0,1
13838,-3.0,1
13839,2.0,1
13840,0,1
13841,-5.0,1
13842,0,1
13843,-2.0,1
13844,-2.0,1
13845,-4.0,1
13846,0,1
13847,0,1
13848,0,1
13849,4.0,1
13850,4.0,1
13851,-6.0,1
13852,-4.0,1
13853,-4.0,1
13854,-3.0,1
13855,0,1
13856,4.0,1
13857,0,1
13858,-4.0,1
13859,0,1
13860,-2.0,1
13861,4.0,1
13862,-3.0,1
13863,2.0,1
13864,0,1
13865,-4.0,1
13866,-4.0,1
13867,-4.0,1
13868,4.0,1
13869,0,1
13870,-4.0,1
13871,-5.0,1
13872,0,1
13873,-1.0,1
13874,0,1
13875,-4.0,1
13876,-4.0,1
13877,-4.0,1
13878,-2.0,1
13879,-4.0,1
13880,-6.0,1
13881,-4.0,1
13882,-4.0,1
13883,-1.0,1
13884,-4.0,1
13885,-3.0,1
13886,-4.0,1
13887,-3.0,1
13888,0,1
13889,-2.0,1
13890,0,1
13891,0,1
13892,-2.0,1
13893,-2.0,1
13894,0,1
13895,-1.0,1
13896,4.0,1
13897,-4.0,1
13898,-2.0,1
13899,-4.0,1
13900,-5.0,1
13901,-2.0,1
13902,-2.0,1
13903,-1.0,1
13904,-2.0,1
13905,-2.0,1
13906,-4.0,1
13907,-1.0,1
13908,-2.0,1
13909,-3.0,1
13910,0,1
13911,-2.0,1
13912,-4.0,1
13913,4.0,1
13914,-2.0,1
13915,-1.0,1
13916,-1.0,1
13917,-6.0,1
13918,-4.0,1
13919,2.0,1
13920,-7.0,1
13921,0,1
13922,0,1
13923,0,1
13924,-6.0,1
13925,0,1
13926,-2.0,1
13927,-4.0,1
13928,-4.0,1
13929,-2.0,1
13930,-2.0,1
13931,0,1
13932,-2.0,1
13933,0,1
13934,-3.0,1
13935,-1.0,1
13936,-4.0,1
13937,4.0,1
13938,0,1
13939,0,1
13940,-3.0,1
13941,0,1
13942,4.0,1
13943,-2.0,1
13944,-2.0,1
13945,-2.0,1
13946,-2.0,1
13947,-4.0,1
13948,-5.0,1
13949,-4.0,1
13950,-2.0,1
13951,4.0,1
13952,-3.0,1
13953,-4.0,1
13954,4.0,1
13955,2.0,1
13956,-1.0,1
13957,-1.0,1
13958,0,1
13959,-4.0,1
13960,4.0,1
13961,-5.0,1
13962,-2.0,1
13963,-4.0,1
13964,-1.0,1
13965,0,1
13966,-2.0,1
13967,-6.0,1
13968,-3.0,1
13969,-3.0,1
13970,-3.0,1
13971,0,1
13972,0,1
13973,-4.0,1
13974,2.0,1
13975,-2.0,1
13976,4.0,1
13977,0,1
13978,0,1
13979,4.0,1
13980,0,1
13981,-1.0,1
13982,-3.0,1
13983,0,1
13984,-3.0,1
13985,0,1
13986,-1.0,1
13987,0,1
13988,0,1
13989,0,1
13990,-2.0,1
13991,4.0,1
13992,-3.0,1
13993,0,1
13994,-5.0,1
13995,0,1
13996,4.0,1
13997,-4.0,1
13998,0,1
13999,-4.0,1
14000,-2.0,0
14001,4.0,0
14002,2.0,0
14003,0,0
14004,1.0,0
14005,7.0,0
14006,2.0,0
14007,2.0,0
14008,2.0,0
14009,-2.0,0
14010,4.0,0
14011,0,0
14012,3.0,0
14013,0,0
14014,4.0,0
14015,0,0
14016,-2.0,0
14017,2.0,0
14018,2.0,0
14019,1.0,0
14020,4.0,0
14021,1.0,0
14022,4.0,0
14023,0,0
14024,2.0,0
14025,0,0
14026,2.0,0
14027,2.0,0
14028,2.0,0
14029,0,0
14030,0,0
14031,3.0,0
14032,0,0
14033,-2.0,0
14034,2.0,0
14035,1.0,0
14036,2.0,0
14037,2.0,0
14038,-2.0,0
14039,2.0,0
14040,4.0,0
14041,2.0,0
14042,-2.0,0
14043,2.0,0
14044,2.0,0
14045,7.0,0
14046,0,0
14047,0,0
14048,0,0
14049,1.0,0
14050,-2.0,0
14051,1.0,0
14052,2.0,0
14053,2.0,0
14054,4.0,0
14055,0,0
14056,-4.0,0
14057,-2.0,0
14058,1.0,0
14059,2.0,0
14060,2.0,0
14061,2.0,0
14062,4.0,0
14063,0,0
14064,1.0,0
14065,3.0,0
14066,0,0
14067,0,0
14068,4.0,0
14069,2.0,0
14070,4.0,0
14071,3.0,0
14072,4.0,0
14073,-2.0,0
14074,1.0,0
14075,1.0,0
14076,4.0,0
14077,-2.0,0
14078,6.0,0
14079,7.0,0
14080,4.0,0
14081,3.0,0
14082,0,0
14083,0,0
14084,-2.0,0
14085,-4.0,0
14086,1.0,0
14087,2.0,0
14088,0,0
14089,-4.0,0
14090,4.0,0
14091,2.0,0
14092,0,0
14093,-2.0,0
14094,2.0,0
14095,0,0
14096,2.0,0
14097,2.0,0
14098,2.0,0
14099,3.0,0
14100,-2.0,0
14101,2.0,0
14102,2.0,0
14103,-4.0,0
14104,0,0
14105,-2.0,0
14106,4.0,0
14107,2.0,0
14108,2.0,0
14109,2.0,0
14110,3.0,0
14111,1.0,0
14112,4.0,0
14113,5.0,0
14114,2.0,0
14115,0,0
14116,2.0,0
14117,2.0,0
14118,1.0,0
14119,2.0,0
14120,2.0,0
14121,-2.0,0
14122,6.0,0
14123,7.0,0
14124,-4.0,0
14125,4.0,0
14126,2.0,0
14127,0,0
14128,3.0,0
14129,2.0,0
14130,-4.0,0
14131,-2.0,0
14132,4.0,0
14133,0,0
14134,2.0,0
14135,3.0,0
14136,4.0,0
14137,4.0,0
14138,2.0,0
14139,-2.0,0
14140,4.0,0
14141,1.0,0
14142,2.0,0
14143,-2.0,0
14144,2.0,0
14145,-4.0,0
14146,2.0,0
14147,0,0
14148,7.0,0
14149,2.0,0
14150,2.0,0
14151,-4.0,0
14152,0,0
14153,-2.0,0
14154,4.0,0
14155,2.0,0
14156,0,0
14157,-4.0,0
14158,2.0,0
14159,-4.0,0
14160,-2.0,0
14161,2.0,0
14162,2.0,0
14163,-2.0,0
14164,2.0,0
14165,2.0,0
14166,2.0,0
14167,2.0,0
14168,3.0,0
14169,-4.0,0
14170,4.0,0
14171,2.0,0
14172,-4.0,0
14173,1.0,0
14174,3.0,0
14175,-4.0,0
14176,3.0,0
14177,4.0,0
14178,-2.0,0
14179,2.0,0
14180,3.0,0
14181,1.0,0
14182,6.0,0
14183,0,0
14184,1.0,0
14185,4.0,0
14186,0,0
14187,-4.0,0
14188,4.0,0
14189,2.0,0
14190,4.0,0
14191,4.0,0
14192,0,0
14193,4.0,0
14194,4.0,0
14195,6.0,0
14196,3.0,0
14197,3.0,0
14198,3.0,0
14199,2.0,0
14200,1.0,0
14201,4.0,0
14202,2.0,0
14203,2.0,0
14204,6.0,0
14205,4.0,0
14206,1.0,0
14207,0,0
14208,4.0,0
14209,4.0,0
14210,3.0,0
14211,2.0,0
14212,3.0,0
14213,4.0,0
14214,-4.0,0
14215,0,0
14216,2.0,0
14217,2.0,0
14218,-4.0,0
14219,3.0,0
14220,3.0,0
14221,3.0,0
14222,4.0,0
14223,-4.0,0
14224,2.0,0
14225,-2.0,0
14226,-4.0,0
14227,-4.0,0
14228,0,0
14229,-2.0,0
14230,4.0,0
14231,3.0,0
14232,4.0,0
14233,4.0,0
14234,2.0,0
14235,2.0,0
14236,1.0,0
14237,2.0,0
14238,4.0,0
14239,2.0,0
14240,7.0,0
14241,0,0
14242,2.0,0
14243,5.0,0
14244,1.0,0
14245,2.0,0
14246,7.0,0
14247,0,0
14248,1.0,0
14249,-2.0,0
14250,4.0,0
14251,3.0,0
14252,0,0
14253,2.0,0
14254,2.0,0
14255,2.0,0
14256,3.0,0
14257,2.0,0
14258,5.0,0
14259,-2.0,0
14260,2.0,0
14261,2.0,0
14262,4.0,0
14263,1.0,0
14264,3.0,0
14265,4.0,0
14266,6.0,0
14267,4.0,0
14268,2.0,0
14269,0,0
14270,4.0,0
14271,2.0,0
14272,4.0,0
14273,2.0,0
14274,4.0,0
14275,2.0,0
14276,2.0,0
14277,0,0
14278,2.0,0
14279,1.0,0
14280,0,0
14281,0,0
14282,-4.0,0
14283,4.0,0
14284,-4.0,0
14285,1.0,0
14286,-2.0,0
14287,-4.0,0
14288,4.0,0
14289,2.0,0
14290,0,0
14291,0,0
14292,7.0,0
14293,4.0,0
14294,3.0,0
14295,0,0
14296,0,0
14297,4.0,0
14298,7.0,0
14299,2.0,0
14300,4.0,0
14301,4.0,0
14302,2.0,0
14303,0,0
14304,4.0,0
14305,0,0
14306,0,0
14307,0,0
14308,5.0,0
14309,2.0,0
14310,0,0
14311,0,0
14312,0,0
14313,-4.0,0
14314,2.0,0
14315,3.0,0
14316,3.0,0
14317,-2.0,0
14318,1.0,0
14319,2.0,0
14320,0,0
14321,4.0,0
14322,4.0,0
14323,0,0
14324,4.0,0
14325,4.0,0
14326,2.0,0
14327,0,0
14328,2.0,0
14329,2.0,0
14330,4.0,0
14331,0,0
14332,2.0,0
14333,4.0,0
14334,0,0
14335,4.0,0
14336,2.0,0
14337,3.0,0
14338,0,0
14339,3.0,0
14340,-2.0,0
14341,4.0,0
14342,0,0
14343,3.0,0
14344,-2.0,0
14345,1.0,0
14346,3.0,0
14347,-2.0,0
14348,0,0
14349,0,0
14350,2.0,0
14351,1.0,0
14352,2.0,0
14353,1.0,0
14354,1.0,0
14355,6.0,0
14356,3.0,0
14357,5.0,0
14358,2.0,0
14359,4.0,0
14360,-2.0,0
14361,2.0,0
14362,1.0,0
14363,2.0,0
14364,0,0
14365,0,0
14366,4.0,0
14367,4.0,0
14368,2.0,0
14369,7.0,0
14370,0,0
14371,4.0,0
14372,1.0,0
14373,7.0,0
14374,0,0
14375,-2.0,0
14376,0,0
14377,0,0
14378,2.0,0
14379,2.0,0
14380,2.0,0
14381,4.0,0
14382,2.0,0
14383,-2.0,0
14384,4.0,0
14385,4.0,0
14386,0,0
14387,3.0,0
14388,-2.0,0
14389,3.0,0
14390,0,0
14391,0,0
14392,4.0,0
14393,0,0
14394,3.0,0
14395,1.0,0
14396,6.0,0
14397,6.0,0
14398,0,0
14399,0,0
14400,1.0,0
14401,-2.0,0
14402,0,0
14403,6.0,0
14404,2.0,0
14405,0,0
14406,-2.0,0
14407,2.0,0
14408,3.0,0
14409,6.0,0
14410,2.0,0
14411,3.0,0
14412,0,0
14413,2.0,0
14414,0,0
14415,2.0,0
14416,1.0,0
14417,1.0,0
14418,4.0,0
14419,7.0,0
14420,0,0
14421,2.0,0
14422,4.0,0
14423,4.0,0
14424,1.0,0
14425,-2.0,0
14426,0,0
14427,0,0
14428,2.0,0
14429,4.0,0
14430,-2.0,0
14431,2.0,0
14432,6.0,0
14433,3.0,0
14434,-4.0,0
14435,2.0,0
14436,3.0,0
14437,2.0,0
14438,-4.0,0
14439,0,0
14440,2.0,0
14441,4.0,0
14442,-4.0,0
14443,0,0
14444,-2.0,0
14445,2.0,0
14446,-4.0,0
14447,1.0,0
14448,0,0
14449,2.0,0
14450,1.0,0
14451,4.0,0
14452,0,0
14453,0,0
14454,2.0,0
14455,0,0
14456,3.0,0
14457,4.0,0
14458,6.0,0
14459,2.0,0
14460,3.0,0
14461,2.0,0
14462,0,0
14463,4.0,0
14464,3.0,0
14465,0,0
14466,-4.0,0
14467,5.0,0
14468,-4.0,0
14469,7.0,0
14470,2.0,0
14471,2.0,0
14472,4.0,0
14473,0,0
14474,2.0,0
14475,2.0,0
14476,4.0,0
14477,2.0,0
14478,7.0,0
14479,-2.0,0
14480,0,0
14481,0,0
14482,-4.0,0
14483,0,0
14484,-4.0,0
14485,4.0,0
14486,2.0,0
14487,2.0,0
14488,2.0,0
14489,1.0,0
14490,3.0,0
14491,0,0
14492,-2.0,0
14493,4.0,0
14494,0,0
14495,0,0
14496,2.0,0
14497,-2.0,0
14498,2.0,0
14499,1.0,0
14500,4.0,0
14501,2.0,0
14502,4.0,0
14503,2.0,0
14504,1.0,0
14505,0,0
14506,3.0,0
14507,1.0,0
14508,6.0,0
14509,0,0
14510,0,0
14511,5.0,0
14512,4.0,0
14513,0,0
14514,1.0,0
14515,2.0,0
14516,-2.0,0
14517,0,0
14518,5.0,0
14519,4.0,0
14520,0,0
14521,-2.0,0
14522,-4.0,0
14523,4.0,0
14524,2.0,0
14525,3.0,0
14526,3.0,0
14527,3.0,0
14528,5.0,0
14529,1.0,0
14530,0,0
14531,1.0,0
14532,0,0
14533,0,0
14534,4.0,0
14535,0,0
14536,3.0,0
14537,0,0
14538,4.0,0
14539,4.0,0
14540,0,0
14541,0,0
14542,0,0
14543,6.0,0
14544,0,0
14545,2.0,0
14546,4.0,0
14547,4.0,0
14548,2.0,0
14549,0,0
14550,3.0,0
14551,2.0,0
14552,2.0,0
14553,6.0,0
14554,0,0
14555,4.0,0
14556,4.0,0
14557,-4.0,0
14558,2.0,0
14559,2.0,0
14560,4.0,0
14561,6.0,0
14562,-2.0,0
14563,-2.0,0
14564,2.0,0
14565,0,0
14566,-2.0,0
14567,3.0,0
14568,4.0,0
14569,6.0,0
14570,4.0,0
14571,4.0,0
14572,7.0,0
14573,2.0,0
14574,0,0
14575,2.0,0
14576,2.0,0
14577,-2.0,0
14578,0,0
14579,0,0
14580,3.0,0
14581,1.0,0
14582,4.0,0
14583,0,0
14584,7.0,0
14585,2.0,0
14586,4.0,0
14587,4.0,0
14588,0,0
14589,4.0,0
14590,2.0,0
14591,3.0,0
14592,2.0,0
14593,4.0,0
14594,-2.0,0
14595,1.0,0
14596,-4.0,0
14597,-2.0,0
14598,0,0
14599,-4.0,0
14600,-2.0,0
14601,-2.0,0
14602,1.0,0
14603,2.0,0
14604,3.0,0
14605,1.0,0
14606,1.0,0
14607,0,0
14608,4.0,0
14609,3.0,0
14610,6.0,0
14611,3.0,0
14612,3.0,0
14613,5.0,0
14614,2.0,0
14615,-2.0,0
14616,-2.0,0
14617,3.0,0
14618,3.0,0
14619,1.0,0
14620,2.0,0
14621,0,0
14622,-2.0,0
14623,-4.0,0
14624,4.0,0
14625,-2.0,0
14626,2.0,0
14627,-4.0,0
14628,4.0,0
14629,1.0,0
14630,4.0,0
14631,4.0,0
14632,1.0,0
14633,-4.0,0
14634,0,0
14635,4.0,0
14636,0,0
14637,0,0
14638,2.0,0
14639,3.0,0
14640,1.0,0
14641,0,0
14642,0,0
14643,0,0
14644,4.0,0
14645,1.0,0
14646,2.0,0
14647,3.0,0
14648,-2.0,0
14649,4.0,0
14650,2.0,0
14651,4.0,0
14652,2.0,0
14653,0,0
14654,-4.0,0
14655,5.0,0
14656,4.0,0
14657,0,0
14658,-4.0,0
14659,1.0,0
14660,1.0,0
14661,2.0,0
14662,0,0
14663,3.0,0
14664,2.0,0
14665,2.0,0
14666,0,0
14667,0,0
14668,2.0,0
14669,-4.0,0
14670,-2.0,0
14671,0,0
14672,7.0,0
14673,4.0,0
14674,0,0
14675,-2.0,0
14676,2.0,0
14677,3.0,0
14678,2.0,0
14679,6.0,0
14680,2.0,0
14681,4.0,0
14682,6.0,0
14683,4.0,0
14684,-4.0,0
14685,2.0,0
14686,3.0,0
14687,0,0
14688,4.0,0
14689,4.0,0
14690,4.0,0
14691,4.0,0
14692,4.0,0
14693,-4.0,0
14694,4.0,0
14695,-2.0,0
14696,0,0
14697,2.0,0
14698,6.0,0
14699,-2.0,0
14700,-2.0,0
14701,0,0
14702,2.0,0
14703,0,0
14704,-2.0,0
14705,0,0
14706,-2.0,0
14707,7.0,0
14708,2.0,0
14709,-4.0,0
14710,3.0,0
14711,3.0,0
14712,0,0
14713,4.0,0
14714,1.0,0
14715,0,0
14716,4.0,0
14717,2.0,0
14718,4.0,0
14719,-2.0,0
14720,5.0,0
14721,3.0,0
14722,2.0,0
14723,7.0,0
14724,0,0
14725,0,0
14726,2.0,0
14727,2.0,0
14728,1.0,0
14729,1.0,0
14730,2.0,0
14731,1.0,0
14732,2.0,0
14733,-4.0,0
14734,2.0,0
14735,1.0,0
14736,-4.0,0
14737,2.0,0
14738,2.0,0
14739,3.0,0
14740,2.0,0
14741,-4.0,0
14742,4.0,0
14743,0,0
14744,0,0
14745,1.0,0
14746,0,0
14747,0,0
14748,-2.0,0
14749,1.0,0
14750,5.0,0
14751,1.0,0
14752,6.0,0
14753,1.0,0
14754,2.0,0
14755,0,0
14756,4.0,0
14757,4.0,0
14758,2.0,0
14759,1.0,0
14760,1.0,0
14761,2.0,0
14762,2.0,0
14763,4.0,0
14764,2.0,0
14765,6.0,0
14766,4.0,0
14767,7.0,0
14768,4.0,0
14769,2.0,0
14770,1.0,0
14771,0,0
14772,3.0,0
14773,2.0,0
14774,4.0,0
14775,2.0,0
14776,-2.0,0
14777,-4.0,0
14778,4.0,0
14779,4.0,0
14780,0,0
14781,4.0,0
14782,0,0
14783,7.0,0
14784,0,0
14785,0,0
14786,0,0
14787,5.0,0
14788,2.0,0
14789,4.0,0
14790,-2.0,0
14791,1.0,0
14792,0,0
14793,4.0,0
14794,0,0
14795,4.0,0
14796,2.0,0
14797,-4.0,0
14798,4.0,0
14799,0,0
14800,4.0,0
14801,2.0,0
14802,3.0,0
14803,-4.0,0
14804,0,0
14805,3.0,0
14806,-4.0,0
14807,4.0,0
14808,6.0,0
14809,1.0,0
14810,2.0,0
14811,2.0,0
14812,-2.0,0
14813,4.0,0
14814,-4.0,0
14815,4.0,0
14816,0,0
14817,-4.0,0
14818,1.0,0
14819,3.0,0
14820,5.0,0
14821,4.0,0
14822,-2.0,0
14823,3.0,0
14824,0,0
14825,-2.0,0
14826,-2.0,0
14827,0,0
14828,0,0
14829,0,0
14830,0,0
14831,2.0,0
14832,-2.0,0
14833,0,0
14834,1.0,0
14835,4.0,0
14836,2.0,0
14837,2.0,0
14838,-2.0,0
14839,1.0,0
14840,-2.0,0
14841,3.0,0
14842,0,0
14843,4.0,0
14844,-2.0,0
14845,4.0,0
14846,2.0,0
14847,-4.0,0
14848,6.0,0
14849,4.0,0
14850,-2.0,0
14851,1.0,0
14852,6.0,0
14853,-4.0,0
14854,2.0,0
14855,2.0,0
14856,-4.0,0
14857,2.0,0
14858,0,0
14859,3.0,0
14860,4.0,0
14861,-4.0,0
14862,4.0,0
14863,2.0,0
14864,3.0,0
14865,-2.0,0
14866,0,0
14867,4.0,0
14868,2.0,0
14869,4.0,0
14870,2.0,0
14871,2.0,0
14872,-2.0,0
14873,0,0
14874,-4.0,0
14875,0,0
14876,4.0,0
14877,3.0,0
14878,3.0,0
14879,3.0,0
14880,3.0,0
14881,1.0,0
14882,0,0
14883,4.0,0
14884,2.0,0
14885,0,0
14886,3.0,0
14887,4.0,0
14888,2.0,0
14889,-2.0,0
14890,4.0,0
14891,4.0,0
14892,3.0,0
14893,2.0,0
14894,6.0,0
14895,4.0,0
14896,0,0
14897,0,0
14898,4.0,0
14899,2.0,0
14900,7.0,0
14901,2.0,0
14902,0,0
14903,0,0
14904,0,0
14905,4.0,0
14906,0,0
14907,0,0
14908,4.0,0
14909,0,0
14910,4.0,0
14911,4.0,0
14912,3.0,0
14913,2.0,0
14914,1.0,0
14915,4.0,0
14916,7.0,0
14917,2.0,0
14918,0,0
14919,2.0,0
14920,0,0
14921,4.0,0
14922,0,0
14923,4.0,0
14924,4.0,0
14925,2.0,0
14926,0,0
14927,4.0,0
14928,-4.0,0
14929,0,0
14930,4.0,0
14931,3.0,0
14932,0,0
14933,0,0
14934,0,0
14935,2.0,0
14936,2.0,0
14937,2.0,0
14938,-4.0,0
14939,-2.0,0
14940,2.0,0
14941,5.0,0
14942,0,0
14943,2.0,0
14944,0,0
14945,-2.0,0
14946,-4.0,0
14947,4.0,0
14948,2.0,0
14949,2.0,0
14950,0,0
14951,3.0,0
14952,0,0
14953,-2.0,0
14954,-2.0,0
14955,0,0
14956,1.0,0
14957,3.0,0
14958,1.0,0
14959,4.0,0
14960,0,0
14961,0,0
14962,2.0,0
14963,4.0,0
14964,2.0,0
14965,2.0,0
14966,2.0,0
14967,0,0
14968,4.0,0
14969,0,0
14970,2.0,0
14971,3.0,0
14972,6.0,0
14973,0,0
14974,3.0,0
14975,-2.0,0
14976,2.0,0
14977,0,0
14978,1.0,0
14979,5.0,0
14980,5.0,0
14981,2.0,0
14982,3.0,0
14983,4.0,0
14984,-4.0,0
14985,-2.0,0
14986,4.0,0
14987,4.0,0
14988,4.0,0
14989,-2.0,0
14990,4.0,0
14991,4.0,0
14992,6.0,0
14993,2.0,0
14994,2.0,0
14995,1.0,0
14996,-2.0,0
14997,-2.0,0
14998,2.0,0
14999,4.0,0
15000,0,1
15001,0,1
15002,-4.0,1
15003,-2.0,1
15004,-3.0,1
15005,-4.0,1
15006,-2.0,1
15007,0,1
15008,-2.0,1
15009,2.0,1
15010,0,1
15011,-2.0,1
15012,-4.0,1
15013,-3.0,1
15014,4.0,1
15015,-2.0,1
15016,-2.0,1
15017,4.0,1
15018,-2.0,1
15019,0,1
15020,-2.0,1
15021,-4.0,1
15022,0,1
15023,-3.0,1
15024,-4.0,1
15025,2.0,1
15026,4.0,1
15027,0,1
15028,0,1
15029,-4.0,1
15030,0,1
15031,0,1
15032,-4.0,1
15033,0,1
15034,-1.0,1
15035,-2.0,1
15036,4.0,1
15037,4.0,1
15038,-1.0,1
15039,-4.0,1
15040,-3.0,1
15041,2.0,1
15042,-2.0,1
15043,-4.0,1
15044,0,1
15045,2.0,1
15046,2.0,1
15047,2.0,1
15048,2.0,1
15049,0,1
15050,0,1
15051,0,1
15052,-2.0,1
15053,0,1
15054,-1.0,1
15055,0,1
15056,0,1
15057,-4.0,1
15058,-2.0,1
15059,-2.0,1
15060,-2.0,1
15061,0,1
15062,-1.0,1
15063,0,1
15064,0,1
15065,0,1
15066,0,1
15067,-2.0,1
15068,-6.0,1
15069,-4.0,1
15070,4.0,1
15071,2.0,1
15072,4.0,1
15073,0,1
15074,-1.0,1
15075,0,1
15076,-2.0,1
15077,0,1
15078,-1.0,1
15079,4.0,1
15080,2.0,1
15081,-1.0,1
15082,-6.0,1
15083,0,1
15084,2.0,1
15085,-2.0,1
15086,-4.0,1
15087,0,1
15088,-3.0,1
15089,-4.0,1
15090,0,1
15091,-1.0,1
15092,-7.0,1
15093,-2.0,1
15094,0,1
15095,4.0,1
15096,-4.0,1
15097,0,1
15098,2.0,1
15099,2.0,1
15100,-4.0,1
15101,-1.0,1
15102,-2.0,1
15103,0,1
15104,-4.0,1
15105,-4.0,1
15106,0,1
15107,-3.0,1
15108,-2.0,1
15109,-2.0,1
15110,0,1
15111,-2.0,1
15112,-5.0,1
15113,2.0,1
15114,2.0,1
15115,4.0,1
15116,-6.0,1
15117,-1.0,1
15118,-1.0,1
15119,0,1
15120,-3.0,1
15121,0,1
15122,-1.0,1
15123,4.0,1
15124,-2.0,1
15125,-4.0,1
15126,-3.0,1
15127,0,1
15128,-3.0,1
15129,0,1
15130,0,1
15131,-5.0,1
15132,0,1
15133,-2.0,1
15134,2.0,1
15135,-4.0,1
15136,-2.0,1
15137,4.0,1
15138,-2.0,1
15139,0,1
15140,-3.0,1
15141,-2.0,1
15142,-2.0,1
15143,-2.0,1
15144,-2.0,1
15145,-4.0,1
15146,-3.0,1
15147,-3.0,1
15148,-2.0,1
15149,0,1
15150,-2.0,1
15151,4.0,1
15152,-4.0,1
15153,4.0,1
15154,-4.0,1
15155,2.0,1
15156,-4.0,1
15157,0,1
15158,-2.0,1
15159,4.0,1
15160,-2.0,1
15161,0,1
15162,-2.0,1
15163,0,1
15164,-6.0,1
15165,-2.0,1
15166,4.0,1
15167,-2.0,1
15168,-2.0,1
15169,-2.0,1
15170,-1.0,1
15171,-3.0,1
15172,-4.0,1
15173,0,1
15174,-6.0,1
15175,4.0,1
15176,-2.0,1
15177,-2.0,1
15178,-2.0,1
15179,2.0,1
15180,-5.0,1
15181,-2.0,1
15182,-2.0,1
15183,-5.0,1
15184,-4.0,1
15185,-2.0,1
15186,0,1
15187,-3.0,1
15188,-4.0,1
15189,-2.0,1
15190,-2.0,1
15191,-2.0,1
15192,2.0,1
15193,-4.0,1
15194,4.0,1
